player,team,market,line,over_price,under_price,book,event,game_time,home_team,away_team,is_ladder
Chris Godwin,TB,Anytime TD,,150.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Emeka Egbuka,TB,Anytime TD,,125.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Payne Durham,TB,Anytime TD,,1600.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Sterling Shepard,TB,Anytime TD,,360.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Cade Otton,TB,Anytime TD,,295.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Khadarel Hodge,ATL,Anytime TD,,2200.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Kameron Johnson,TB,Anytime TD,,1900.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Baker Mayfield,TB,Anytime TD,,525.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Dylan Drummond,ATL,Anytime TD,,800.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Darnell Mooney,ATL,Anytime TD,,350.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Sean Tucker,TB,Anytime TD,,460.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Ryan Miller,TB,Anytime TD,,2000.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Charlie Woerner,ATL,Anytime TD,,1200.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Rachaad White,TB,Anytime TD,,290.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Tampa Bay Buccaneers Def/ST,TB,Anytime TD,,460.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Atlanta Falcons Def/ST,ATL,Anytime TD,,500.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Bijan Robinson (ATL) - 1H,,Anytime TD,,175.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Bucky Irving (TB) - 1H,,Anytime TD,,275.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Emeka Egbuka (TB) - 1H,,Anytime TD,,300.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Mike Evans (TB) - 1H,,Anytime TD,,300.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Chris Godwin (TB) - 1H,,Anytime TD,,325.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Tyler Allgeier (ATL) - 1H,,Anytime TD,,400.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Kyle Pitts (ATL) - 1H,,Anytime TD,,450.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Darnell Mooney (ATL) - 1H,,Anytime TD,,600.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Cade Otton (TB) - 1H,,Anytime TD,,550.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Rachaad White (TB) - 1H,,Anytime TD,,650.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Sterling Shepard (TB) - 1H,,Anytime TD,,700.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
David Sills (ATL) - 1H,,Anytime TD,,1000.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Baker Mayfield (TB) - 1H,,Anytime TD,,1000.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Payne Durham (TB) - 1H,,Anytime TD,,1200.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Tez Johnson (TB) - 1H,,Anytime TD,,1000.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Devin Culp (TB) - 1H,,Anytime TD,,1200.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Dylan Drummond (ATL) - 1H,,Anytime TD,,1400.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
TB Buccaneers D/ST - 1H,,Anytime TD,,1800.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Atlanta D/ST - 1H,,Anytime TD,,1700.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Charlie Woerner (ATL) - 1H,,Anytime TD,,1800.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Sean Tucker (TB) - 1H,,Anytime TD,,1200.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Ryan Miller (TB) - 1H,,Anytime TD,,2800.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Kameron Johnson (TB) - 1H,,Anytime TD,,2800.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Feleipe Franks (ATL) - 1H,,Anytime TD,,3500.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Teagan Quitoriano (ATL) - 1H,,Anytime TD,,3500.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Deven Thompkins (ATL) - 1H,,Anytime TD,,3500.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Khadarel Hodge (ATL) - 1H,,Anytime TD,,3500.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Kirk Cousins (ATL) - 1H,,Anytime TD,,4500.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Bijan Robinson (ATL) - 1Q,,Anytime TD,,425.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Bucky Irving (TB) - 1Q,,Anytime TD,,600.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Emeka Egbuka (TB) - 1Q,,Anytime TD,,800.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Mike Evans (TB) - 1Q,,Anytime TD,,800.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Chris Godwin (TB) - 1Q,,Anytime TD,,850.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Tyler Allgeier (ATL) - 1Q,,Anytime TD,,900.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Kyle Pitts (ATL) - 1Q,,Anytime TD,,1000.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Darnell Mooney (ATL) - 1Q,,Anytime TD,,1400.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Cade Otton (TB) - 1Q,,Anytime TD,,1400.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Rachaad White (TB) - 1Q,,Anytime TD,,1600.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Sterling Shepard (TB) - 1Q,,Anytime TD,,1700.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
David Sills (ATL) - 1Q,,Anytime TD,,2200.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Baker Mayfield (TB) - 1Q,,Anytime TD,,2500.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Payne Durham (TB) - 1Q,,Anytime TD,,2800.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Tez Johnson (TB) - 1Q,,Anytime TD,,2800.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Devin Culp (TB) - 1Q,,Anytime TD,,2800.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Dylan Drummond (ATL) - 1Q,,Anytime TD,,3500.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
TB Buccaneers D/ST - 1Q,,Anytime TD,,4000.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Atlanta D/ST - 1Q,,Anytime TD,,4000.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Charlie Woerner (ATL) - 1Q,,Anytime TD,,4000.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Sean Tucker (TB) - 1Q,,Anytime TD,,4500.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Ryan Miller (TB) - 1Q,,Anytime TD,,6500.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Kameron Johnson (TB) - 1Q,,Anytime TD,,6500.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Feleipe Franks (ATL) - 1Q,,Anytime TD,,8000.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Teagan Quitoriano (ATL) - 1Q,,Anytime TD,,8000.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Deven Thompkins (ATL) - 1Q,,Anytime TD,,10000.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Khadarel Hodge (ATL) - 1Q,,Anytime TD,,10000.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Kirk Cousins (ATL) - 1Q,,Anytime TD,,10000.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Bijan Robinson & Atlanta Falcons,,Anytime TD,,260.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Bijan Robinson & Tampa Bay Buccaneers,,Anytime TD,,150.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Bucky Irving & Atlanta Falcons,,Anytime TD,,650.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Bucky Irving & Tampa Bay Buccaneers,,Anytime TD,,175.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Emeka Egbuka & Atlanta Falcons,,Anytime TD,,700.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Emeka Egbuka & Tampa Bay Buccaneers,,Anytime TD,,175.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Mike Evans & Atlanta Falcons,,Anytime TD,,700.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Mike Evans & Tampa Bay Buccaneers,,Anytime TD,,175.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Chris Godwin & Atlanta Falcons,,Anytime TD,,450.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Chris Godwin & Tampa Bay Buccaneers,,Anytime TD,,210.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Tyler Allgeier & Atlanta Falcons,,Anytime TD,,550.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Tyler Allgeier & Tampa Bay Buccaneers,,Anytime TD,,325.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Kyle Pitts & Atlanta Falcons,,Anytime TD,,600.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Kyle Pitts & Tampa Bay Buccaneers,,Anytime TD,,375.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Cade Otton & Atlanta Falcons,,Anytime TD,,1100.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Cade Otton & Tampa Bay Buccaneers,,Anytime TD,,375.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Rachaad White & Atlanta Falcons,,Anytime TD,,1200.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Rachaad White & Tampa Bay Buccaneers,,Anytime TD,,400.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Darnell Mooney & Atlanta Falcons,,Anytime TD,,850.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Darnell Mooney & Tampa Bay Buccaneers,,Anytime TD,,550.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Baker Mayfield,TB,Passing TDs,1.0,-750.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Baker Mayfield,TB,Passing TDs,2.0,-140.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Baker Mayfield,TB,Passing TDs,3.0,275.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Baker Mayfield,TB,Passing TDs,4.0,900.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Kirk Cousins,ATL,Passing TDs,1.0,-275.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Kirk Cousins,ATL,Passing TDs,2.0,200.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Kirk Cousins,ATL,Passing TDs,3.0,800.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Baker Mayfield,TB,Interceptions,0.5,110.0,-145.0,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Kirk Cousins,ATL,Interceptions,0.5,-130.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Baker Mayfield,TB,Passing Yards,125.0,-1800.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Baker Mayfield,TB,Passing Yards,150.0,-750.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Baker Mayfield,TB,Passing Yards,175.0,-375.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Baker Mayfield,TB,Passing Yards,200.0,-200.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Baker Mayfield,TB,Passing Yards,225.0,,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Baker Mayfield,TB,Passing Yards,250.0,175.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Baker Mayfield,TB,Passing Yards,275.0,325.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Baker Mayfield,TB,Passing Yards,300.0,550.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Baker Mayfield,TB,Passing Yards,325.0,900.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Baker Mayfield,TB,Passing Yards,350.0,1500.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Kirk Cousins,ATL,Passing Yards,125.0,-1600.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Kirk Cousins,ATL,Passing Yards,150.0,-575.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Kirk Cousins,ATL,Passing Yards,175.0,-275.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Kirk Cousins,ATL,Passing Yards,200.0,-140.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Kirk Cousins,ATL,Passing Yards,225.0,135.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Kirk Cousins,ATL,Passing Yards,250.0,240.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Kirk Cousins,ATL,Passing Yards,275.0,425.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Kirk Cousins,ATL,Passing Yards,300.0,750.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Kirk Cousins,ATL,Passing Yards,325.0,1200.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Baker Mayfield,TB,Passing Yards,,-145.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Kirk Cousins,ATL,Passing Yards,,110.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,False
Baker Mayfield,TB,Rushing Yards,10.0,-300.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Baker Mayfield,TB,Rushing Yards,15.0,-150.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Baker Mayfield,TB,Rushing Yards,20.0,120.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Baker Mayfield,TB,Rushing Yards,25.0,190.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Baker Mayfield,TB,Rushing Yards,30.0,300.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Baker Mayfield,TB,Rushing Yards,40.0,625.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Baker Mayfield,TB,Rushing Yards,50.0,1200.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Bijan Robinson,ATL,Rushing Yards,40.0,-1100.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Bijan Robinson,ATL,Rushing Yards,50.0,-450.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Bijan Robinson,ATL,Rushing Yards,60.0,-250.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Bijan Robinson,ATL,Rushing Yards,70.0,-140.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Bijan Robinson,ATL,Rushing Yards,80.0,115.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Bijan Robinson,ATL,Rushing Yards,90.0,175.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Bijan Robinson,ATL,Rushing Yards,100.0,275.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Bijan Robinson,ATL,Rushing Yards,110.0,375.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Bijan Robinson,ATL,Rushing Yards,125.0,625.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Bijan Robinson,ATL,Rushing Yards,150.0,1200.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Bucky Irving,TB,Rushing Yards,30.0,-1200.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Bucky Irving,TB,Rushing Yards,40.0,-450.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Bucky Irving,TB,Rushing Yards,50.0,-250.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Bucky Irving,TB,Rushing Yards,60.0,-140.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Bucky Irving,TB,Rushing Yards,70.0,120.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Bucky Irving,TB,Rushing Yards,80.0,185.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Bucky Irving,TB,Rushing Yards,90.0,275.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Bucky Irving,TB,Rushing Yards,100.0,400.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Bucky Irving,TB,Rushing Yards,110.0,575.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Bucky Irving,TB,Rushing Yards,125.0,875.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Rachaad White,TB,Rushing Yards,10.0,-225.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Rachaad White,TB,Rushing Yards,15.0,-115.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Rachaad White,TB,Rushing Yards,20.0,140.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Rachaad White,TB,Rushing Yards,25.0,220.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Rachaad White,TB,Rushing Yards,30.0,300.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Rachaad White,TB,Rushing Yards,40.0,550.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Rachaad White,TB,Rushing Yards,50.0,875.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Rachaad White,TB,Rushing Yards,60.0,1200.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Tyler Allgeier,ATL,Rushing Yards,10.0,-700.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Tyler Allgeier,ATL,Rushing Yards,15.0,-350.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
Tyler Allgeier,ATL,Rushing Yards,20.0,-200.0,,Bovada,Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,True
