scenario_id,scenario_label,season,week,game_id,home_team,away_team,spread_home,close_spread_home,total,close_total,wind_open,wx_wind_mph,wx_precip_pct,wx_temp_f,roof_closed_flag,roof_open_flag,neutral_site_flag,rest_days_diff,elo_diff,net_margin_diff,home_inj_starters_out,away_inj_starters_out,home_def_ppg,away_def_ppg,home_def_sack_rate_ema,away_def_sack_rate_ema,home_def_sack_rate,away_def_sack_rate,scenario_applies,scenario_wind_open_add_mph,scenario_wx_precip_add_pct,scenario_wx_temp_add_f,scenario_home_inj_starters_add,scenario_away_inj_starters_add,scenario_neutral_site_flag,scenario_rest_days_diff_add,scenario_elo_diff_add,scenario_net_margin_diff_add,scenario_home_def_sack_rate_add,scenario_away_def_sack_rate_add,scenario_spread_home_add,scenario_total_add,scenario_pred_margin_add,scenario_pred_total_add,scenario_ats_sigma_override,scenario_total_sigma_override,scenario_apply_when_mode,scenario_apply_when
v2_spread_home_minus3,Spread home -3.0,2025,12,2025_12_CLE_LV,Las Vegas Raiders,Cleveland Browns,-4.5,-4.5,37.5,37.5,,,,,1,0,0,-1.0,-14.96424003441166,-5.23400704,1.0,1.0,26.782776832000003,24.178671104,0.052441447068068414,0.09967862248596088,0.051490514905149,0.1038961038961039,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,,,all,
v2_spread_home_minus3,Spread home -3.0,2025,12,2025_12_IND_KC,Kansas City Chiefs,Indianapolis Colts,-7.5,-7.5,50.5,50.5,,,,,0,1,0,-7.0,201.3270888551492,-5.082869247999999,0.0,0.0,21.116525568,24.2963072,0.06597575458873428,0.06789976372319548,0.0654761904761904,0.069047619047619,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,,,all,
v2_spread_home_minus3,Spread home -3.0,2025,12,2025_12_JAX_ARI,Arizona Cardinals,Jacksonville Jaguars,-4.5,-4.5,45.5,45.5,,,,,1,0,0,0.0,-62.87788710595851,-30.603881471999998,2.0,0.0,38.524440064,16.923483136,0.05073320127528021,0.034721235316877395,0.0509383378016085,0.0368550368550368,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,,,all,
v2_spread_home_minus3,Spread home -3.0,2025,12,2025_12_MIN_GB,Green Bay Packers,Minnesota Vikings,-9.5,-9.5,43.5,43.5,,,,,0,1,0,0.0,136.72980630942288,7.608902144000001,1.0,0.0,17.48144128,22.223083008000003,0.06299993178023486,0.08072028683414355,0.0621761658031088,0.0787878787878787,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,,,all,
v2_spread_home_minus3,Spread home -3.0,2025,12,2025_12_NE_CIN,Cincinnati Bengals,New England Patriots,2.5,2.5,51.5,51.5,,,,,0,1,0,-3.0,-25.04065612782324,-24.9065546752,1.0,0.0,37.387257856,17.0201489408,0.037833291553335945,0.06043201023723177,0.0372340425531914,0.0597014925373134,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,,,all,
v2_spread_home_minus3,Spread home -3.0,2025,12,2025_12_NYG_DET,Detroit Lions,New York Giants,-14.5,-14.5,49.5,49.5,,,,,1,0,0,0.0,398.943791663409,8.0793690112,1.0,1.0,18.495258623999998,27.3932645376,0.08620259061956054,0.054069763884480676,0.0844686648501362,0.0537383177570093,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,,,all,
v2_spread_home_minus3,Spread home -3.0,2025,12,2025_12_NYJ_BAL,Baltimore Ravens,New York Jets,-17.5,-17.5,45.5,45.5,,,,,0,1,0,-3.0,328.852442499051,14.745975808,0.0,1.0,16.027575296000002,25.689780736,0.0355086465212973,0.051681844975866476,0.0373134328358208,0.0524781341107871,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,,,all,
v2_spread_home_minus3,Spread home -3.0,2025,12,2025_12_PHI_DAL,Dallas Cowboys,Philadelphia Eagles,0.5,0.5,50.5,50.5,,,,,1,0,0,-1.0,-327.62702501448666,0.13774028799999893,0.0,0.0,21.894386688,10.594990592,0.0588391240543425,0.05373196953069617,0.0613810741687979,0.0548302872062663,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,,,all,
v2_spread_home_minus3,Spread home -3.0,2025,12,2025_12_PIT_CHI,Chicago Bears,Pittsburgh Steelers,-4.5,-4.5,46.5,46.5,,,,,0,1,0,0.0,-88.96233930672224,-7.653512191999999,0.0,0.0,20.64676608,17.112126464,0.061996461676161255,0.07584112728032832,0.0603448275862069,0.0744920993227991,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,,,all,
v2_spread_home_minus3,Spread home -3.0,2025,12,2025_12_SEA_TEN,Tennessee Titans,Seattle Seahawks,9.5,9.5,43.5,43.5,,,,,0,1,0,0.0,-438.2877398057292,-13.552751104000002,1.0,0.0,21.477045248,20.44446464,0.06976956248314346,0.07458370773672535,0.0730337078651685,0.0732265446224256,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,,,all,
v2_spread_home_minus3,Spread home -3.0,2025,12,2025_12_TB_LA,Los Angeles Rams,Tampa Bay Buccaneers,-9.0,-9.0,49.5,49.5,,,,,1,0,0,0.0,105.00355117328877,15.513153536,1.0,1.0,19.16604672,34.951921664,0.07196389187943078,0.06787825093241091,0.0669975186104218,0.0651629072681704,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,12,2025_12_ATL_NO,New Orleans Saints,Atlanta Falcons,6.0,6.0,41.5,41.5,,,,,1,0,0,7.0,-33.49362808085357,2.1335444480000003,0.0,1.0,16.171321856000002,29.547051008,0.06553780942712016,0.09593213413676452,0.0658307210031347,0.0982658959537572,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,12,2025_12_BUF_HOU,Houston Texans,Buffalo Bills,5.5,5.5,44.5,44.5,,,,,1,0,0,0.0,-145.10501897736208,-1.1020876799999995,0.0,1.0,17.568406016,29.35330816,0.06857501876148579,0.0843769733160779,0.0696378830083565,0.0809968847352024,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,12,2025_12_CAR_SF,San Francisco 49ers,Carolina Panthers,-4.0,-4.0,45.5,45.5,,,,,0,1,0,0.0,194.90555488492942,9.575923712000002,0.0,0.0,27.0129682432,23.4292911104,0.03001094091581696,0.04429540879633672,0.028169014084507,0.0431266846361186,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,12,2025_12_CLE_LV,Las Vegas Raiders,Cleveland Browns,1.5,1.5,37.5,37.5,,,,,1,0,0,-1.0,-14.96424003441166,-5.23400704,1.0,1.0,26.782776832000003,24.178671104,0.052441447068068414,0.09967862248596088,0.051490514905149,0.1038961038961039,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,12,2025_12_IND_KC,Kansas City Chiefs,Indianapolis Colts,-1.5,-1.5,50.5,50.5,,,,,0,1,0,-7.0,201.3270888551492,-5.082869247999999,0.0,0.0,21.116525568,24.2963072,0.06597575458873428,0.06789976372319548,0.0654761904761904,0.069047619047619,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,12,2025_12_JAX_ARI,Arizona Cardinals,Jacksonville Jaguars,1.5,1.5,45.5,45.5,,,,,1,0,0,0.0,-62.87788710595851,-30.603881471999998,2.0,0.0,38.524440064,16.923483136,0.05073320127528021,0.034721235316877395,0.0509383378016085,0.0368550368550368,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,12,2025_12_MIN_GB,Green Bay Packers,Minnesota Vikings,-3.5,-3.5,43.5,43.5,,,,,0,1,0,0.0,136.72980630942288,7.608902144000001,1.0,0.0,17.48144128,22.223083008000003,0.06299993178023486,0.08072028683414355,0.0621761658031088,0.0787878787878787,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,12,2025_12_NE_CIN,Cincinnati Bengals,New England Patriots,8.5,8.5,51.5,51.5,,,,,0,1,0,-3.0,-25.04065612782324,-24.9065546752,1.0,0.0,37.387257856,17.0201489408,0.037833291553335945,0.06043201023723177,0.0372340425531914,0.0597014925373134,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,12,2025_12_NYG_DET,Detroit Lions,New York Giants,-8.5,-8.5,49.5,49.5,,,,,1,0,0,0.0,398.943791663409,8.0793690112,1.0,1.0,18.495258623999998,27.3932645376,0.08620259061956054,0.054069763884480676,0.0844686648501362,0.0537383177570093,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,12,2025_12_NYJ_BAL,Baltimore Ravens,New York Jets,-11.5,-11.5,45.5,45.5,,,,,0,1,0,-3.0,328.852442499051,14.745975808,0.0,1.0,16.027575296000002,25.689780736,0.0355086465212973,0.051681844975866476,0.0373134328358208,0.0524781341107871,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,12,2025_12_PHI_DAL,Dallas Cowboys,Philadelphia Eagles,6.5,6.5,50.5,50.5,,,,,1,0,0,-1.0,-327.62702501448666,0.13774028799999893,0.0,0.0,21.894386688,10.594990592,0.0588391240543425,0.05373196953069617,0.0613810741687979,0.0548302872062663,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,12,2025_12_PIT_CHI,Chicago Bears,Pittsburgh Steelers,1.5,1.5,46.5,46.5,,,,,0,1,0,0.0,-88.96233930672224,-7.653512191999999,0.0,0.0,20.64676608,17.112126464,0.061996461676161255,0.07584112728032832,0.0603448275862069,0.0744920993227991,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,12,2025_12_SEA_TEN,Tennessee Titans,Seattle Seahawks,15.5,15.5,43.5,43.5,,,,,0,1,0,0.0,-438.2877398057292,-13.552751104000002,1.0,0.0,21.477045248,20.44446464,0.06976956248314346,0.07458370773672535,0.0730337078651685,0.0732265446224256,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,12,2025_12_TB_LA,Los Angeles Rams,Tampa Bay Buccaneers,-3.0,-3.0,49.5,49.5,,,,,1,0,0,0.0,105.00355117328877,15.513153536,1.0,1.0,19.16604672,34.951921664,0.07196389187943078,0.06787825093241091,0.0669975186104218,0.0651629072681704,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,12,2025_12_ATL_NO,New Orleans Saints,Atlanta Falcons,3.0,3.0,38.5,38.5,,,,,1,0,0,7.0,-33.49362808085357,2.1335444480000003,0.0,1.0,16.171321856000002,29.547051008,0.06553780942712016,0.09593213413676452,0.0658307210031347,0.0982658959537572,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,12,2025_12_BUF_HOU,Houston Texans,Buffalo Bills,2.5,2.5,41.5,41.5,,,,,1,0,0,0.0,-145.10501897736208,-1.1020876799999995,0.0,1.0,17.568406016,29.35330816,0.06857501876148579,0.0843769733160779,0.0696378830083565,0.0809968847352024,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,12,2025_12_CAR_SF,San Francisco 49ers,Carolina Panthers,-7.0,-7.0,42.5,42.5,,,,,0,1,0,0.0,194.90555488492942,9.575923712000002,0.0,0.0,27.0129682432,23.4292911104,0.03001094091581696,0.04429540879633672,0.028169014084507,0.0431266846361186,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,12,2025_12_CLE_LV,Las Vegas Raiders,Cleveland Browns,-1.5,-1.5,34.5,34.5,,,,,1,0,0,-1.0,-14.96424003441166,-5.23400704,1.0,1.0,26.782776832000003,24.178671104,0.052441447068068414,0.09967862248596088,0.051490514905149,0.1038961038961039,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,12,2025_12_IND_KC,Kansas City Chiefs,Indianapolis Colts,-4.5,-4.5,47.5,47.5,,,,,0,1,0,-7.0,201.3270888551492,-5.082869247999999,0.0,0.0,21.116525568,24.2963072,0.06597575458873428,0.06789976372319548,0.0654761904761904,0.069047619047619,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,12,2025_12_JAX_ARI,Arizona Cardinals,Jacksonville Jaguars,-1.5,-1.5,42.5,42.5,,,,,1,0,0,0.0,-62.87788710595851,-30.603881471999998,2.0,0.0,38.524440064,16.923483136,0.05073320127528021,0.034721235316877395,0.0509383378016085,0.0368550368550368,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,12,2025_12_MIN_GB,Green Bay Packers,Minnesota Vikings,-6.5,-6.5,40.5,40.5,,,,,0,1,0,0.0,136.72980630942288,7.608902144000001,1.0,0.0,17.48144128,22.223083008000003,0.06299993178023486,0.08072028683414355,0.0621761658031088,0.0787878787878787,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,12,2025_12_NE_CIN,Cincinnati Bengals,New England Patriots,5.5,5.5,48.5,48.5,,,,,0,1,0,-3.0,-25.04065612782324,-24.9065546752,1.0,0.0,37.387257856,17.0201489408,0.037833291553335945,0.06043201023723177,0.0372340425531914,0.0597014925373134,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,12,2025_12_NYG_DET,Detroit Lions,New York Giants,-11.5,-11.5,46.5,46.5,,,,,1,0,0,0.0,398.943791663409,8.0793690112,1.0,1.0,18.495258623999998,27.3932645376,0.08620259061956054,0.054069763884480676,0.0844686648501362,0.0537383177570093,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,12,2025_12_NYJ_BAL,Baltimore Ravens,New York Jets,-14.5,-14.5,42.5,42.5,,,,,0,1,0,-3.0,328.852442499051,14.745975808,0.0,1.0,16.027575296000002,25.689780736,0.0355086465212973,0.051681844975866476,0.0373134328358208,0.0524781341107871,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,12,2025_12_PHI_DAL,Dallas Cowboys,Philadelphia Eagles,3.5,3.5,47.5,47.5,,,,,1,0,0,-1.0,-327.62702501448666,0.13774028799999893,0.0,0.0,21.894386688,10.594990592,0.0588391240543425,0.05373196953069617,0.0613810741687979,0.0548302872062663,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,12,2025_12_PIT_CHI,Chicago Bears,Pittsburgh Steelers,-1.5,-1.5,43.5,43.5,,,,,0,1,0,0.0,-88.96233930672224,-7.653512191999999,0.0,0.0,20.64676608,17.112126464,0.061996461676161255,0.07584112728032832,0.0603448275862069,0.0744920993227991,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,12,2025_12_SEA_TEN,Tennessee Titans,Seattle Seahawks,12.5,12.5,40.5,40.5,,,,,0,1,0,0.0,-438.2877398057292,-13.552751104000002,1.0,0.0,21.477045248,20.44446464,0.06976956248314346,0.07458370773672535,0.0730337078651685,0.0732265446224256,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,12,2025_12_TB_LA,Los Angeles Rams,Tampa Bay Buccaneers,-6.0,-6.0,46.5,46.5,,,,,1,0,0,0.0,105.00355117328877,15.513153536,1.0,1.0,19.16604672,34.951921664,0.07196389187943078,0.06787825093241091,0.0669975186104218,0.0651629072681704,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,12,2025_12_ATL_NO,New Orleans Saints,Atlanta Falcons,3.0,3.0,44.5,44.5,,,,,1,0,0,7.0,-33.49362808085357,2.1335444480000003,0.0,1.0,16.171321856000002,29.547051008,0.06553780942712016,0.09593213413676452,0.0658307210031347,0.0982658959537572,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,12,2025_12_BUF_HOU,Houston Texans,Buffalo Bills,2.5,2.5,47.5,47.5,,,,,1,0,0,0.0,-145.10501897736208,-1.1020876799999995,0.0,1.0,17.568406016,29.35330816,0.06857501876148579,0.0843769733160779,0.0696378830083565,0.0809968847352024,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,12,2025_12_CAR_SF,San Francisco 49ers,Carolina Panthers,-7.0,-7.0,48.5,48.5,,,,,0,1,0,0.0,194.90555488492942,9.575923712000002,0.0,0.0,27.0129682432,23.4292911104,0.03001094091581696,0.04429540879633672,0.028169014084507,0.0431266846361186,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,12,2025_12_CLE_LV,Las Vegas Raiders,Cleveland Browns,-1.5,-1.5,40.5,40.5,,,,,1,0,0,-1.0,-14.96424003441166,-5.23400704,1.0,1.0,26.782776832000003,24.178671104,0.052441447068068414,0.09967862248596088,0.051490514905149,0.1038961038961039,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,12,2025_12_IND_KC,Kansas City Chiefs,Indianapolis Colts,-4.5,-4.5,53.5,53.5,,,,,0,1,0,-7.0,201.3270888551492,-5.082869247999999,0.0,0.0,21.116525568,24.2963072,0.06597575458873428,0.06789976372319548,0.0654761904761904,0.069047619047619,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,12,2025_12_JAX_ARI,Arizona Cardinals,Jacksonville Jaguars,-1.5,-1.5,48.5,48.5,,,,,1,0,0,0.0,-62.87788710595851,-30.603881471999998,2.0,0.0,38.524440064,16.923483136,0.05073320127528021,0.034721235316877395,0.0509383378016085,0.0368550368550368,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,12,2025_12_MIN_GB,Green Bay Packers,Minnesota Vikings,-6.5,-6.5,46.5,46.5,,,,,0,1,0,0.0,136.72980630942288,7.608902144000001,1.0,0.0,17.48144128,22.223083008000003,0.06299993178023486,0.08072028683414355,0.0621761658031088,0.0787878787878787,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,12,2025_12_NE_CIN,Cincinnati Bengals,New England Patriots,5.5,5.5,54.5,54.5,,,,,0,1,0,-3.0,-25.04065612782324,-24.9065546752,1.0,0.0,37.387257856,17.0201489408,0.037833291553335945,0.06043201023723177,0.0372340425531914,0.0597014925373134,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,12,2025_12_NYG_DET,Detroit Lions,New York Giants,-11.5,-11.5,52.5,52.5,,,,,1,0,0,0.0,398.943791663409,8.0793690112,1.0,1.0,18.495258623999998,27.3932645376,0.08620259061956054,0.054069763884480676,0.0844686648501362,0.0537383177570093,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,12,2025_12_NYJ_BAL,Baltimore Ravens,New York Jets,-14.5,-14.5,48.5,48.5,,,,,0,1,0,-3.0,328.852442499051,14.745975808,0.0,1.0,16.027575296000002,25.689780736,0.0355086465212973,0.051681844975866476,0.0373134328358208,0.0524781341107871,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,12,2025_12_PHI_DAL,Dallas Cowboys,Philadelphia Eagles,3.5,3.5,53.5,53.5,,,,,1,0,0,-1.0,-327.62702501448666,0.13774028799999893,0.0,0.0,21.894386688,10.594990592,0.0588391240543425,0.05373196953069617,0.0613810741687979,0.0548302872062663,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,12,2025_12_PIT_CHI,Chicago Bears,Pittsburgh Steelers,-1.5,-1.5,49.5,49.5,,,,,0,1,0,0.0,-88.96233930672224,-7.653512191999999,0.0,0.0,20.64676608,17.112126464,0.061996461676161255,0.07584112728032832,0.0603448275862069,0.0744920993227991,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,12,2025_12_SEA_TEN,Tennessee Titans,Seattle Seahawks,12.5,12.5,46.5,46.5,,,,,0,1,0,0.0,-438.2877398057292,-13.552751104000002,1.0,0.0,21.477045248,20.44446464,0.06976956248314346,0.07458370773672535,0.0730337078651685,0.0732265446224256,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,12,2025_12_TB_LA,Los Angeles Rams,Tampa Bay Buccaneers,-6.0,-6.0,52.5,52.5,,,,,1,0,0,0.0,105.00355117328877,15.513153536,1.0,1.0,19.16604672,34.951921664,0.07196389187943078,0.06787825093241091,0.0669975186104218,0.0651629072681704,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,12,2025_12_ATL_NO,New Orleans Saints,Atlanta Falcons,3.0,3.0,41.5,41.5,10.0,,,,1,0,0,7.0,-33.49362808085357,2.1335444480000003,0.0,1.0,16.171321856000002,29.547051008,0.06553780942712016,0.09593213413676452,0.0658307210031347,0.0982658959537572,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,12,2025_12_BUF_HOU,Houston Texans,Buffalo Bills,2.5,2.5,44.5,44.5,10.0,,,,1,0,0,0.0,-145.10501897736208,-1.1020876799999995,0.0,1.0,17.568406016,29.35330816,0.06857501876148579,0.0843769733160779,0.0696378830083565,0.0809968847352024,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,12,2025_12_CAR_SF,San Francisco 49ers,Carolina Panthers,-7.0,-7.0,45.5,45.5,10.0,,,,0,1,0,0.0,194.90555488492942,9.575923712000002,0.0,0.0,27.0129682432,23.4292911104,0.03001094091581696,0.04429540879633672,0.028169014084507,0.0431266846361186,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,12,2025_12_CLE_LV,Las Vegas Raiders,Cleveland Browns,-1.5,-1.5,37.5,37.5,10.0,,,,1,0,0,-1.0,-14.96424003441166,-5.23400704,1.0,1.0,26.782776832000003,24.178671104,0.052441447068068414,0.09967862248596088,0.051490514905149,0.1038961038961039,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,12,2025_12_IND_KC,Kansas City Chiefs,Indianapolis Colts,-4.5,-4.5,50.5,50.5,10.0,,,,0,1,0,-7.0,201.3270888551492,-5.082869247999999,0.0,0.0,21.116525568,24.2963072,0.06597575458873428,0.06789976372319548,0.0654761904761904,0.069047619047619,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,12,2025_12_JAX_ARI,Arizona Cardinals,Jacksonville Jaguars,-1.5,-1.5,45.5,45.5,10.0,,,,1,0,0,0.0,-62.87788710595851,-30.603881471999998,2.0,0.0,38.524440064,16.923483136,0.05073320127528021,0.034721235316877395,0.0509383378016085,0.0368550368550368,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,12,2025_12_MIN_GB,Green Bay Packers,Minnesota Vikings,-6.5,-6.5,43.5,43.5,10.0,,,,0,1,0,0.0,136.72980630942288,7.608902144000001,1.0,0.0,17.48144128,22.223083008000003,0.06299993178023486,0.08072028683414355,0.0621761658031088,0.0787878787878787,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,12,2025_12_NE_CIN,Cincinnati Bengals,New England Patriots,5.5,5.5,51.5,51.5,10.0,,,,0,1,0,-3.0,-25.04065612782324,-24.9065546752,1.0,0.0,37.387257856,17.0201489408,0.037833291553335945,0.06043201023723177,0.0372340425531914,0.0597014925373134,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
